gas_station,RIGGINS,40.0066586,-75.0913879
gas_station,CITI STAR GAS,40.006719,-75.0913504
gas_station,Speedway,40.0050907,-75.10892539999999
gas_station,Merit Oil Corporation,40.00514510000001,-75.1089769
gas_station,UNITED GAS,39.9625274,-75.0821311
gas_station,Complete Auto Car Wash,40.0113959,-75.10928969999999
gas_station,US Gas Station,39.9673701,-75.0499178
gas_station,Wawa,39.977163,-75.11843549999999
gas_station,BP,40.006212,-75.095063
gas_station,BP,39.99623299999999,-75.032028
gas_station,BP,40.0324969,-75.0845114
gas_station,CFI,39.989926,-75.043447
gas_station,Exxon,39.9705135,-75.0435976
gas_station,Exxon,39.97517899999999,-75.121588
gas_station,Sunoco Gas Station,39.9916707,-75.1096352
gas_station,O'Brien's Sunoco Ultra Services Center,39.9836259,-75.1161126
gas_station,Sunoco Gas Station,39.9865667,-75.12230129999999
gas_station,Sunoco Gas Station,39.983314,-75.1011465
gas_station,American Auto Wash,40.0130319,-75.06922689999999
gas_station,Sunoco Mini Mart,39.9910714,-75.1020422
gas_station,Exxon,40.0133212,-75.1197421
gas_station,Northeast Gas Mart,40.0140705,-75.06817889999999
gas_station,BP,39.9959519,-75.09266149999999
gas_station,Exxon,40.013959,-75.0681926
gas_station,BP,40.01254429999999,-75.1193425
gas_station,Sunoco Gas Station,39.9891817,-75.0900516
gas_station,Wawa,39.9971364,-75.0885823
grocery_or_supermarket,Frankford Food Market,39.99672109999999,-75.1031203
grocery_or_supermarket,Quality Food Center,40.0164827,-75.0841686
grocery_or_supermarket,Quick Stop,39.9838681,-75.1255341
grocery_or_supermarket,Fine Foods Market Inc,40.0008428,-75.072496
grocery_or_supermarket,Cousin's Food Market,39.9987949,-75.12680879999999
grocery_or_supermarket,Cramer Hill Supermarket,39.9602251,-75.0863421
grocery_or_supermarket,ALDI,40.0066537,-75.0977915
grocery_or_supermarket,Medina food market,39.9954371,-75.11488949999999
grocery_or_supermarket,Club salud y vida,39.996913,-75.114819
grocery_or_supermarket,Save-A-Lot,39.94955789999999,-75.0675076
grocery_or_supermarket,Cousins Supermarket Warehouse #2,40.009264,-75.118951
grocery_or_supermarket,"ALDI Philadelphia, PA",40.0108512,-75.1131201
grocery_or_supermarket,Sunoco Food Market,40.0313866,-75.0835111
grocery_or_supermarket,Fresh Produce,40.0000775,-75.0289078
grocery_or_supermarket,Linda's Grocery & Deli,39.9581131,-75.06658019999999
grocery_or_supermarket,Meadowbrook Food Center,39.9627879,-75.0353061
grocery_or_supermarket,Meadowbrook Farmer's Market,39.9629364,-75.0354011
grocery_or_supermarket,Fine Fare Supermarkets,39.9834141,-75.132813
grocery_or_supermarket,Browning Foods LLC,39.9547737,-75.05851899999999
grocery_or_supermarket,Fillit Inc,39.99759999999999,-75.0457
grocery_or_supermarket,Robert Lachowicz Quality Foods,40.0000674,-75.07621089999999
grocery_or_supermarket,Produce City LLC,40.03095,-75.054974
grocery_or_supermarket,Golden City,40.0108965,-75.1072078
grocery_or_supermarket,Don Pedro Meats & Market,40.0352754,-75.0811042
grocery_or_supermarket,Arfa Enterprises Inc,39.99409179999999,-75.03026679999999
grocery_or_supermarket,Santiago Dominican Supermarket,39.99099699999999,-75.111761
grocery_or_supermarket,Hank's Deli,39.9882081,-75.10987899999999
grocery_or_supermarket,Harrison Food Market,40.0184378,-75.08003959999999
grocery_or_supermarket,Neighborhood Market,40.0167209,-75.0843216
grocery_or_supermarket,ECHAVARRIA GROCERY,39.99515400000001,-75.116536
grocery_or_supermarket,Lisa & Charlie,40.0179239,-75.05850420000002
grocery_or_supermarket,Jv Food Market,40.02342339999999,-75.1151069
grocery_or_supermarket,Chiquita Brands,39.9799592,-75.0900363
grocery_or_supermarket,Luciano,40.0049198,-75.0805701
grocery_or_supermarket,Ontario Food Market,39.9880159,-75.0991906
grocery_or_supermarket,Family Groceries,40.0002408,-75.0996172
grocery_or_supermarket,Sanchez Grocery,40.0105792,-75.0792932
grocery_or_supermarket,Clarica Minimarket,40.0105239,-75.0829018
grocery_or_supermarket,Delicia Grocery 2,39.99890899999999,-75.102155
grocery_or_supermarket,Perlata Grocery,39.9972903,-75.1035277
grocery_or_supermarket,Walmart,40.031806,-75.099261
grocery_or_supermarket,ShopRite,39.9947799,-75.0919005
grocery_or_supermarket,Walmart Supercenter,39.99900199999999,-75.09176099999999
grocery_or_supermarket,Garcia's Grocery Llc,40.001089,-75.1240211
grocery_or_supermarket,Leticia Grocery,39.99580099999999,-75.1214834
grocery_or_supermarket,Castor Avenue Market LLC,40.01867360000001,-75.09520979999999
grocery_or_supermarket,Save-A-Lot,39.9844973,-75.12137560000001
grocery_or_supermarket,Save-A-Lot,39.995676,-75.09120999999999
grocery_or_supermarket,Associated Market Place,40.004949,-75.104354
grocery_or_supermarket,otolith sustainable seafood,39.98422739999999,-75.1231121
grocery_or_supermarket,Sam's Super Market,39.9938597,-75.1304062
grocery_or_supermarket,Wilson's Famous Blue Ribbon,39.9946119,-75.0964308
grocery_or_supermarket,Garrisons Grocery Store,39.97867970000001,-75.12618239999999
grocery_or_supermarket,Holiday Thriftway,40.0218461,-75.0782749
grocery_or_supermarket,TheRichmondShops.com IGA of Aramingo Ave,39.97530769999999,-75.1195974
grocery_or_supermarket,J & S Grocery,40.00201190000001,-75.13235390000001
grocery_or_supermarket,Los Manueles Grocery,40.01768969999999,-75.075283
grocery_or_supermarket,Save-A-Lot,40.006394,-75.100342
grocery_or_supermarket,Mister Meat Inc,39.94910399999999,-75.067651
grocery_or_supermarket,Edible Arrangements,39.9962439,-75.0900769
hospital,Saint Christopher Hospital Children Infirmary,40.0064264,-75.12503889999999
hospital,St. Christopher's Hospital For Children- Genetics,40.0066313,-75.12461940000001
hospital,"Shadi Malaeb, MD",40.00630830000001,-75.1249861
hospital,Bhatia Darshita MD,40.00630830000001,-75.1249861
hospital,Worknet Occupational Medicine,39.9808594,-75.0225016
hospital,Associates of Maple Podiatry,39.9486633,-75.063643
hospital,Philadelphia Ear Nose and Throat Surgical Associates,39.98859269999999,-75.1066943
hospital,On Demand Urgent Care,39.9908579,-75.1024482
hospital,Pediatric Dental Associates- Episcopal Office,39.989965,-75.10602899999999
hospital,Frankford Pain Management & Medical Center,40.0193325,-75.08119219999999
hospital,Surgery Site - Aria Health Frankford Campus,40.0193083,-75.0815789
hospital,Institue for Advance Medicine and Wellness,40.0230108,-75.07591959999999
hospital,Former Parkview Hospital,40.0189374,-75.0989878
hospital,Mercy Suburban Hospital,40.00630830000001,-75.1249861
hospital,"Caroline Agnew, MD",40.0068426,-75.12434010000001
hospital,from broad and stenton to broad and Erie,40.0065244,-75.1245496
hospital,Epsicopal Hospital,39.99070690000001,-75.1289508
hospital,"Nation Care, Inc",40.025901,-75.04395199999999
hospital,Kensington Hospital,39.9817466,-75.1347251
hospital,St. Christopher's Hospital for Children,40.0065244,-75.1245496
hospital,Temple ReadyCare - Port Richmond,39.989965,-75.10602899999999
hospital,Cancer Treatment Centers of America at Eastern Regional Medical Center,40.0189971,-75.09893269999999
hospital,Temple University Episcopal Hospital,39.990001,-75.129058
hospital,Aria Health Frankford,40.0197098,-75.0817598
hospital,Friends Hospital,40.02598090000001,-75.1027241
hospital,Northeastern Ambulatory Care Center,39.9897412,-75.10628299999999
hospital,Episcopal Hospital Dept Of Psychiatry,39.99031659999999,-75.13020399999999
hospital,Northeastern Orthopedics,39.9897175,-75.1063911
hospital,Temple East Inc D B A Northeastern,39.989965,-75.10602899999999
hospital,St Christopher's Hospital-Children: Altman Ashley DO,40.0063706,-75.1252263
hospital,Women Care At Northeastern: Herrine Gail MD,39.9897125,-75.1063077
hospital,Soll Eye,40.0203216,-75.08012579999999
hospital,Booth Chiropractic Health and Rehabilitation,39.99126200000001,-75.10268599999999
hospital,Cooper Family Medicine,39.959574,-75.086664
hospital,Pennsauken Emergency Medical Services,39.95910629999999,-75.0555437
hospital,VITAS Inpatient Hospice Unit,40.0196895,-75.0817046
hospital,Premier Pediatrics,39.98828429999999,-75.1064354
hospital,Frankford Hospital,40.0082143,-75.1052244
hospital,MossRehab at Aria Health Frankford,40.01977979999999,-75.0817385
library,Pennsauken Free Public Library,39.957767,-75.057091
library,School of Nursing Library,39.989965,-75.10602899999999
library,Grand Army of the Republic Civil War Museum and Library,40.0111116,-75.0904832
library,Richmond Branch,39.983012,-75.10828599999999
library,Free Library of Philadelphia - Frankford Branch,40.0157558,-75.0850614
library,McPherson Square Branch,39.99483430000001,-75.11888549999999
library,Fishtown Community Branch,39.9718703,-75.1273016
library,Kensington Branch,39.9846324,-75.1326806
library,Tacony Branch,40.0253556,-75.04524479999999
library,Wyoming Branch,40.0213243,-75.120667
library,School of Nursing Library,40.0207034,-75.083171
library,Margery H Nelson Med Library,40.006182,-75.1253261
library,Franny Lou's Porch,39.983564,-75.12939
local_government_office,Pennsuaken Township Office,39.98179510000001,-75.0516828
local_government_office,Housing Authority of Camden,39.9507675,-75.0792215
local_government_office,Richmond Auto Tags,39.9767305,-75.11654519999999
local_government_office,Ferko Playground,40.0144914,-75.1054012
local_government_office,Philadelphia Housing Authority,40.0145568,-75.0778441
local_government_office,PrintEz PA,40.0156601,-75.0843391
local_government_office,Pennsylvania House of Representatives: Angel Cruz,40.0032463,-75.1236713
local_government_office,Auto Tags and Registration,40.01567250000001,-75.0844474
local_government_office,Philadelphia Housing Authority,40.0133194,-75.0774455
local_government_office,Photo License Center,40.0302845,-75.0585747
local_government_office,Philadelphia Mayor's Office,40.0172791,-75.08398249999999
local_government_office,Philadelphia Area Office A,40.0180144,-75.08633209999999
local_government_office,US Social Security Administration,39.99205430000001,-75.10202939999999
local_government_office,Philadelphia County Assistance Office Unity District,40.0078711,-75.090367
local_government_office,Auto Registration,40.015585,-75.0843569
local_government_office,Auto Registration PA,40.0156601,-75.0843391
local_government_office,Instant Auto Tags PA,40.0156601,-75.0843391
local_government_office,State Representative Jason Dawkins,40.0193623,-75.0810094
local_government_office,Tagz Auto Agency,40.009696,-75.111825
local_government_office,Mc Ilvain Playground,40.0236623,-75.0799931
local_government_office,Senator Christine M. Tartaglione,40.0284349,-75.0849724
local_government_office,Pennsauken Township Offices,39.9577989,-75.0570115
local_government_office,Imperial Auto Tags,40.0300903,-75.05784799999999
local_government_office,Pennrose Baldwin Run,39.95200930000001,-75.0828731
local_government_office,Fishtown Auto Tags,39.97823,-75.1245465
local_government_office,Philadelphia County Assistance Office,39.991224,-75.12785099999999
local_government_office,Dejesus Auto Tags II INC,40.00107200000001,-75.128541
local_government_office,Palmyra Sewer Disposal Plant,40.007083,-75.0302734
local_government_office,Lower Mayfair Playground,40.0286452,-75.0612579
local_government_office,Palmyra Borough Civil Defense,40.0031982,-75.0221553
local_government_office,Statewide Agency,39.99846,-75.1302745
local_government_office,"Pennsylvania Department of Transportation - Photo License Center, Mayfair",40.0293606,-75.0567444
local_government_office,City of Philadelphia Office of Fleet Management,40.0129627,-75.1253435
local_government_office,Palmyra Municipal Court,40.0031982,-75.0221553
local_government_office,SAFE SIDE SERVICES,40.020551,-75.117926
local_government_office,Auto Tags,40.0058897,-75.096668
local_government_office,Philly Auto Tags,40.0039359,-75.0944195
local_government_office,Dodge City,39.9597,-75.06099999999999
local_government_office,Citro Communications,40.0306555,-75.0846365
local_government_office,Sanitation Convenience Center,39.9845129,-75.0798422
local_government_office,Pennsauken Municipal Court,39.9644317,-75.0483935
local_government_office,"The Imperial Agency, Inc",40.0302114,-75.058452
local_government_office,Pennsauken Housing Rental Department,39.9644016,-75.0484797
local_government_office,Mayfair Driver and Vehicle Services - Penndot,40.0302008,-75.0586312
local_government_office,Pat's Auto Tags,39.98607419999999,-75.1045381
local_government_office,Delaware River Port Authority,39.977647,-75.0484836
local_government_office,Burlington County Bridge Commission,40.00681609999999,-75.0385847
local_government_office,Pat's Auto Tags,40.0164838,-75.06646789999999
local_government_office,Pennsylvania House of Representatives,40.011564,-75.1062048
local_government_office,Juniata Park Older Adult Center,40.0036459,-75.1044052
local_government_office,US Army Reserve,40.00891169999999,-75.0979784
local_government_office,Simpson. Recreation Center,40.0217701,-75.09323839999999
local_government_office,Philadelphia Air Management Lab,40.00899620000001,-75.0979599
local_government_office,Phila Passport & Visa Expediting Service,39.96788509999999,-75.1274849
local_government_office,Driver License Center,40.0266426,-75.0680955
local_government_office,Samuel Recreation Center,39.9912769,-75.096665
local_government_office,Instant Auto Tags Pa,40.01564139999999,-75.0843076
local_government_office,Pennsauken Emergency Medical Services,39.95910629999999,-75.0555437
local_government_office,PA AUTO TAGS,40.01567250000001,-75.0844474
local_government_office,Cione Playground,39.9816562,-75.11775879999999
lodging,Days Inn Philadelphia,40.0299272,-75.1061787
lodging,Cramer Hill CDC,39.951077,-75.0984993
lodging,Docuservices,40.02054399999999,-75.117869
lodging,Salvation Armry,39.95905500000001,-75.094004
lodging,Global Resorts Network-Independent Distibutor,39.9812342,-75.1218395
lodging,HACE Villa Cariba,39.9990392,-75.1315382
lodging,Super 104,39.99234420000001,-75.1334832
lodging,Louis House,40.031938,-75.0923912
lodging,Ivette's Kitchen,40.00756500000001,-75.0971711
mosque,Muslim Society of Delaware Valley,39.98363469999999,-75.13237819999999
mosque,مسجد الهدايه,40.0110169,-75.12450799999999
museum,Grand Army of the Republic Civil War Museum and Library,40.0111116,-75.0904832
museum,Griffith Morgan House,39.9903997,-75.04826779999999
museum,COMMUNITY LEARNING CNTER,39.98874800000001,-75.1197497
museum,Lest We Forget Black Holocaust Museum of Slavery,39.9886025,-75.0908154
museum,Grimaldi's Studio,39.9932569,-75.1076082
museum,Frankford Museum,40.0181162,-75.082742
museum,Castle Kenzo,39.9868745,-75.1267227
parking,Quality Park Management Llc,39.9772486,-75.1242606
parking,Laz Parking,40.0239297,-75.07701329999999
